order_num,PID,purchase_num,purchase_value,item_num,category,branches
2395064,f44d0cb2-545a-484d-995f-3ba72a8e1007,1,4.5,70000149,snacks,A
2395064,f44d0cb2-545a-484d-995f-3ba72a8e1007,1,9,99030096,dairy,A
2395099,f17c4610-701f-4182-8128-0732254c5d9e,1,5,99008543,snacks,B
2395150,06ad9747-9220-11e8-80c3-0a58ac1305b1,1,5.5,99004528,snacks,B
2395210,c39aa2ef-8da6-11e8-bb6f-0a58ac1305b1,1,21,10000012,tobacco,A
2395214,4a5f76de-0f65-49d0-be8e-851eb2531ea0,1,14.8,99003701,leisure,A
2395354,9b927e8c-21bb-473a-9df7-bd95e8914866,1,11,99004162,personal cleaning,A
2395833,939149ad-83a1-11e8-b163-0a58ac1303f0,1,5.5,11603816,drinks,C
2395841,939149ad-83a1-11e8-b163-0a58ac1303f0,1,2.5,11000114,drinks,C
2396160,9beba115-90ce-11e8-bf91-0a58ac1305b1,4,6,11000421,drinks,A
2396160,9beba115-90ce-11e8-bf91-0a58ac1305b1,4,8,11000391,drinks,A
2396160,9beba115-90ce-11e8-bf91-0a58ac1305b1,1,0.3,50000005,shopping bag,A
2396319,f17fa560-739f-11e8-98ef-0a58ac13065a,5,5,13000201,edible condiments,A
2396556,85e942aa-9cc2-406e-bee1-abe1e5098810,1,2.5,93895565,fast food,A
2396556,85e942aa-9cc2-406e-bee1-abe1e5098810,1,2,11000132,drinks,A
2396572,080be4bc-1224-11e8-a69a-0a58ac13001a,1,6,11000001,drinks,B
2396613,75de5c1a-59a4-11e8-a84e-0a58ac130384,2,10,15000075,reconciliation,C
2396613,75de5c1a-59a4-11e8-a84e-0a58ac130384,1,15,10603621,tobacco,C
2396888,e29f409c-12eb-433c-ab68-1cbbea03528c,1,6,12604221,drinks,B
2396955,13b43407-49ff-11e8-b590-0a58ac130522,1,8.9,18000089,snacks,A
2396955,13b43407-49ff-11e8-b590-0a58ac130522,2,1,99014182,snacks,A
2396955,13b43407-49ff-11e8-b590-0a58ac130522,2,1,99917861,snacks,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,8.5,32000159,houseware,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,4,30000168,household cleaning,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,13.5,33605274,shoes and clothing,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,15.9,31602726,shoes and clothing,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,14.8,30000217,personal cleaning,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,1.5,32603539,houseware,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,13.5,60603104,personal cleaning,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,10,30000277,personal cleaning,A
2397223,21be5154-b1b8-43bb-99e2-5a0290803fa8,1,0.3,50000005,shopping bag,A
2397270,fb83a994-5e5e-11e8-ab72-0a58ac13062f,3,6,11000269,drinks,B
2397270,fb83a994-5e5e-11e8-ab72-0a58ac13062f,3,6,12604131,drinks,B
2397412,7c96b899-73b1-4edb-8881-9bb5f7534eff,1,8,32603565,houseware,A
2397474,2b91534e-642e-4ceb-b4da-f676cf0e0d34,1,49.5,30603417,grain and oil,B
2397569,5ebe22ae-5084-4c2d-ae1f-8bdfa50e99a5,1,6.5,15000004,nutrition,C
2397569,5ebe22ae-5084-4c2d-ae1f-8bdfa50e99a5,1,2.5,11601829,drinks,C
2398046,beadd109-56ef-426e-90d0-01782056aca2,1,2.5,99030091,dairy,A
2398046,beadd109-56ef-426e-90d0-01782056aca2,1,4,11000110,dairy,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,2.5,60603271,snacks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,6.5,12000257,snacks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,2,1.2,12000273,snacks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,2,1.2,12000272,snacks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,0.6,12000271,snacks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,9.9,81000659,drinks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,6.5,12604212,drinks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,5.5,12604174,drinks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,5.5,12604202,drinks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,5,12604224,drinks,A
2398139,64fbc0f3-de9f-41c3-a568-ced9b3d61a72,1,0.3,50000005,shopping bag,A
2398178,beadd109-56ef-426e-90d0-01782056aca2,1,2,11000391,drinks,A
2398335,e5a03fca-e3b7-4aca-9d49-1af7129097a5,1,4.5,11000203,drinks,B
2398335,e5a03fca-e3b7-4aca-9d49-1af7129097a5,1,4.5,12603914,snacks,B
2398335,e5a03fca-e3b7-4aca-9d49-1af7129097a5,3,4.5,13000098,auxiliary meal,B
2398335,e5a03fca-e3b7-4aca-9d49-1af7129097a5,1,0.2,50000006,shopping bag,B
2398638,f4ce9345-0efe-11e8-a664-0a58ac13001a,2,8,11000110,dairy,C
2398649,9c450c0b-c350-4b5b-b914-107081f88b01,2,14,11000024,drinks,C
2398863,9d185360-f59f-4b61-b591-446b1a1ab21b,1,4.8,61010017,household cleaning,A
2398974,1ee88291-7d42-4f0e-99d0-1fa6edb1c962,1,1.8,13000005,auxiliary meal,A
2399373,a2d080f8-5b00-4b8f-8161-5fa37121bece,1,18,99004383,tobacco,A
2400046,a90efc04-cc09-413a-a9c8-451e1e7cd405,1,10,91000005,dairy,B
2400089,608c7542-471d-4174-8458-f4c009739d5e,2,6,40000005,fast food,B
2400089,608c7542-471d-4174-8458-f4c009739d5e,1,3.5,40000015,fast food,B
2400089,608c7542-471d-4174-8458-f4c009739d5e,1,9.9,30603419,fast food,B
2400330,da30bcc1-3b07-11e8-85df-0a58ac130136,2,4,99900225,alcohol,B
2400493,9db94aea-37e5-11e8-a014-0a58ac130259,1,3,40000005,fast food,B
2400531,81ea5240-3947-11e8-8526-0a58ac130136,1,8,80974722,fast food,B
2400531,81ea5240-3947-11e8-8526-0a58ac130136,1,3,11603762,dairy,B
2400654,757e3c12-41b6-4df9-86c9-99ea2854b2cf,1,3,60603375,snacks,B
2400875,871604ac-b5cb-4743-a37d-7c35ac44b943,1,2.8,13000132,edible condiments,B
2400975,67faf11a-2217-4960-b6bf-f2a31b803854,1,1.8,13000066,auxiliary meal,A
2400975,67faf11a-2217-4960-b6bf-f2a31b803854,2,5,30603338,auxiliary meal,A
2400975,67faf11a-2217-4960-b6bf-f2a31b803854,1,11.9,15616561,snacks,A
2400996,65c7bf8a-f714-43d6-894a-4036e94ab072,1,18.9,61000329,household cleaning,C
2401073,ade50f08-3bcc-4464-9d66-b8c10cb75d57,1,7.5,10000019,tobacco,C
2401324,6098edbb-f1db-4580-9d22-36b6773e38c1,1,3,12604135,drinks,B
2401361,25c26d18-c80f-40c0-8630-3daf2f3dd20c,1,4.5,12000277,snacks,B
2401423,d5072eb4-25c0-436a-a63c-66dde234fc5d,1,2.75,12604232,drinks,A
2401423,d5072eb4-25c0-436a-a63c-66dde234fc5d,1,6.9,99006230,snacks,A
2401488,d82acf82-83d2-4f7a-a7f6-eb185470bc39,2,17,10000008,tobacco,A
2401488,d82acf82-83d2-4f7a-a7f6-eb185470bc39,1,2,11000269,drinks,A
2401488,d82acf82-83d2-4f7a-a7f6-eb185470bc39,1,2,40000029,fast food,A
2401488,d82acf82-83d2-4f7a-a7f6-eb185470bc39,1,3,40000005,fast food,A
2401580,64b01d4e-1088-433e-b5ad-918512cac47f,1,6.5,12604212,drinks,B
2402132,4464e3ce-8408-11e8-b1b5-0a58ac1303f0,1,1,10603552,tobacco,A
2402509,c53bd3f6-6ccb-41b9-bcc9-325a86d5a52a,1,2,11000036,drinks,B
2402509,c53bd3f6-6ccb-41b9-bcc9-325a86d5a52a,1,2,18091914,snacks,B
2402509,c53bd3f6-6ccb-41b9-bcc9-325a86d5a52a,1,4,12604225,drinks,B
2402548,5569898f-533d-11e8-ba3d-0a58ac13035b,1,15,12604223,drinks,B
2403418,21d6e4c7-8f48-4ee0-90d8-87359a31b9b0,1,8.5,10000008,tobacco,B
2403852,f1d94118-401b-11e8-bcfd-0a58ac130510,1,2,11000133,drinks,B
2404708,dfc356cc-7777-11e8-92e4-0a58ac130661,1,2,11000391,drinks,A
2404835,b9082e30-8832-4ec7-b334-535073789705,2,5,40000002,fast food,A
2405023,747933ee-3937-11e8-8515-0a58ac130136,1,4.5,12000402,snacks,A
2405128,70eb378a-4daa-4476-a714-76051cec47c2,1,3.5,99933081,snacks,B
2405128,70eb378a-4daa-4476-a714-76051cec47c2,1,3.5,11000009,dairy,B
2405557,8a9b1eaa-c861-4f80-b22f-46aebf6c18b7,1,4,11000299,drinks,C
2405557,8a9b1eaa-c861-4f80-b22f-46aebf6c18b7,1,7,11000240,dairy,C
2406458,a0d0babb-49bb-11e8-b568-0a58ac130522,1,6.9,12000735,snacks,C
2406458,a0d0babb-49bb-11e8-b568-0a58ac130522,1,2.5,40000002,fast food,C
2406458,a0d0babb-49bb-11e8-b568-0a58ac130522,1,3,40000005,fast food,C
2406489,c595d0bd-5768-4f7e-afdc-94c49437bc25,1,3.5,33000026,leisure,B
2406489,c595d0bd-5768-4f7e-afdc-94c49437bc25,1,3,40000005,fast food,B
2406730,5f690589-8b94-4f50-b25a-80b2f1ecaab4,2,22,15000076,reconciliation,A
2406730,5f690589-8b94-4f50-b25a-80b2f1ecaab4,1,10.5,12000170,snacks,A
2406866,f7a10396-1b4b-4d51-a40f-ae258a5409e3,1,22,10000036,tobacco,A
2406866,f7a10396-1b4b-4d51-a40f-ae258a5409e3,3,9.9,11000156,dairy,A
2406866,f7a10396-1b4b-4d51-a40f-ae258a5409e3,2,7,12604235,drinks,A
2406866,f7a10396-1b4b-4d51-a40f-ae258a5409e3,1,3.3,11000428,drinks,A
2406866,f7a10396-1b4b-4d51-a40f-ae258a5409e3,1,0.2,50000006,shopping bag,A
2407025,0d9e940e-cfd6-4c9c-8d00-80c84abb11bc,1,6,11000001,drinks,C
2407653,add9de9d-6c52-4d8d-922e-1cfebad8941c,1,19,10000031,tobacco,B
2407671,c28af1d0-397e-11e8-8582-0a58ac130136,1,5,11000022,drinks,A
2407917,8b88e6c9-09b8-4da8-92c4-eb6c72a9e7ca,1,3.5,11000030,drinks,B
2408193,c0f34a12-115f-11e8-a68d-0a58ac13001a,1,16,10000064,tobacco,B
2408223,c65d8c7e-5055-11e8-83c0-0a58ac130356,1,3.5,11000234,drinks,C
2408277,a7c64366-0f87-11e8-a66e-0a58ac13001a,1,8.5,10000008,tobacco,B
2409051,f17c4610-701f-4182-8128-0732254c5d9e,1,1,10603552,tobacco,B
2409601,0dc92c1e-543d-4570-a840-bf39b67644e7,1,3,12000213,snacks,C
2409601,0dc92c1e-543d-4570-a840-bf39b67644e7,4,2.5,11000218,dairy,C
2409999,a0092031-c0b7-4275-84dc-2cc8ba44b577,1,7,12000166,snacks,B
2410020,3cc615d6-51a6-4e0f-a504-be132784fba5,1,2.5,30603338,auxiliary meal,B
2410020,3cc615d6-51a6-4e0f-a504-be132784fba5,1,12.9,30603420,fast food,B
2410065,ba7b346b-5dbf-4aba-a1da-4d81ff1031d0,3,5.5,11603869,dairy,A
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,3,99928384,snacks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,4,60603277,snacks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,6,13000179,snacks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,3,60603375,snacks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,9,13000077,snacks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,3,13000268,auxiliary meal,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,3,92100001,auxiliary meal,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,4,12604182,drinks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,5,12604224,drinks,B
2410182,4f7a7d1b-5bc9-45bd-8177-06c1e3793d42,1,7,30603358,fast food,B
2410262,5639f4af-dec6-4925-9db6-32dd94c1ed80,1,9.9,12604243,drinks,B
2410262,5639f4af-dec6-4925-9db6-32dd94c1ed80,1,9.9,12604245,drinks,B
2410315,ca1f9751-6b6c-45cf-8d43-7f97d7515e13,1,8.9,30603387,fast food,B
2410482,fc8d8c77-a820-4c3a-8165-4e27541c8e3e,1,20,10603822,tobacco,A
2410608,ab256909-8903-11e8-b396-0a58ac1305b1,1,3,12000410,snacks,A
2410645,79a13223-be32-4af0-9d4d-03ce3041cff7,1,2,11000270,drinks,A
2410882,530fc9b9-b7a3-4d67-8877-025f6fb0498f,1,23.5,32000134,household cleaning,B
2410882,530fc9b9-b7a3-4d67-8877-025f6fb0498f,1,8.8,15616673,snacks,B
2411243,4450a36c-96fa-4b64-a271-b355e16aa1d5,5,10,11000010,dairy,B
2411569,220d3046-c4e8-4f81-b76c-3c097fe0b9c0,1,1,40000087,fast food,B
2411569,220d3046-c4e8-4f81-b76c-3c097fe0b9c0,1,2.5,93895403,fast food,B
2411573,624d7651-63b5-11e8-8678-0a58ac1303b3,1,15,10000010,tobacco,A
2411625,bc16aa2b-90be-11e8-bf43-0a58ac1305b1,1,4.5,12000023,snacks,B
2411625,bc16aa2b-90be-11e8-bf43-0a58ac1305b1,1,3,11000006,drinks,B
2411652,ad1445e1-0637-11e8-a710-0a58ac130241,1,23.5,32000134,household cleaning,A
2411873,0fb9bbd3-26dc-11e8-bdf4-0a58ac13027b,1,1,11000035,drinks,C
2411997,903879bd-122f-11e8-a69d-0a58ac13001a,1,1,11000035,drinks,B
2412044,f04aa6cf-1bba-45bb-a6fe-3d0f29091814,1,11,30020003,grain and oil,B
2412201,7696d5de-7866-11e8-9444-0a58ac130661,1,5.5,33000001,leisure,C
2412201,7696d5de-7866-11e8-9444-0a58ac130661,1,4.5,13000033,fast food,C
2412201,7696d5de-7866-11e8-9444-0a58ac130661,1,0.2,50000006,shopping bag,C
2412216,3a22e5a7-3ea9-11e8-b5ee-0a58ac130503,1,2,40000029,fast food,B
2412294,70d5e2e6-0186-4dd3-a00f-bbd399d3ebe6,1,2,11000372,dairy,C
2412581,df02dd8b-5ef3-11e8-aa0a-0a58ac13039c,1,28,99921593,tobacco,C
2412581,df02dd8b-5ef3-11e8-aa0a-0a58ac13039c,1,1,10603552,tobacco,C
2412902,c2c1e450-27ed-11e8-a0b9-0a58ac13027b,1,5.5,12604058,drinks,B
2413129,8a00fbb6-1b4f-11e8-a2e6-0a58ac130270,1,35.900002,65020016,houseware,A
2413144,55cf3f4d-5695-11e8-a9a7-0a58ac130550,1,2,11000391,drinks,B
2413298,8a53bf83-6441-49ff-bc9d-d2da28eb4f5e,1,3,40000005,fast food,A
2413313,b7d4e5b4-8319-4b6b-bfc2-f36918d71355,1,0.6,12000272,snacks,A
2413334,2903e09b-25ab-11e8-ae7d-0a58ac130028,2,7,40000015,fast food,B
2413334,2903e09b-25ab-11e8-ae7d-0a58ac130028,1,8,12000091,snacks,B
2413356,477e2c98-244d-11e8-ae43-0a58ac130028,1,3,40000005,fast food,B
2413656,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,1,3,40000005,fast food,B
2413656,d8d78a60-8c04-11e8-b7fb-0a58ac1305b1,1,2.5,40000002,fast food,B
2413777,92a222c7-9da1-4a9e-85c4-5ee86d772bca,1,3,40000005,fast food,A
2414229,23be0429-3427-4393-a5c2-44d5f0e44b82,1,2,40000029,fast food,B
2414261,16bada9c-e981-47a0-874f-069e872af5a5,1,6,11000001,drinks,B
2414301,09d8684f-46e0-11e8-bef2-0a58ac13033c,1,3,12001258,drinks,B
2414364,6cdc3ba0-d53c-47f6-9a3d-9f9ed506c5ab,1,1.2,13000302,fast food,B
2414364,6cdc3ba0-d53c-47f6-9a3d-9f9ed506c5ab,1,2.5,93895421,fast food,B
2414364,6cdc3ba0-d53c-47f6-9a3d-9f9ed506c5ab,1,1,40000087,fast food,B
2414427,5c62b3d3-8335-11e8-b0da-0a58ac1303f0,1,4.5,12000022,snacks,A
2414640,63409172-4fec-11e8-83a8-0a58ac130356,1,10.8,15616522,auxiliary meal,C
2414807,400404f1-3a66-49ad-91fd-616aee7563f2,1,4.5,12000401,snacks,B
2414938,410fa8ee-9046-41f3-83ae-20b356f3f1c0,1,3.5,11000234,drinks,C
2414985,fd9a4d9c-3fb6-40d7-8539-9d5d3aa78bc4,1,4,30000168,household cleaning,C
2415123,4edc6172-0cd2-11e8-a62f-0a58ac13001a,1,23,10603631,tobacco,A
2415269,ec214266-621a-4a2e-8352-b194fec69ee6,1,3,40000005,fast food,A
2415269,ec214266-621a-4a2e-8352-b194fec69ee6,1,3.5,40000015,fast food,A
2415462,c43c93e5-4485-11e8-b003-0a58ac130519,1,1.5,93895468,fast food,B
2415462,c43c93e5-4485-11e8-b003-0a58ac130519,1,3,40000005,fast food,B
2415470,176bd2a2-42ee-11e8-b276-0a58ac130517,1,2.5,40000002,fast food,B
2415470,176bd2a2-42ee-11e8-b276-0a58ac130517,1,3.5,40000015,fast food,B
2415541,eb70acef-7684-11e8-9181-0a58ac130661,1,2.5,93895402,fast food,B
2415547,eb70acef-7684-11e8-9181-0a58ac130661,1,6,12604180,drinks,B
2415580,6977c092-60a1-4797-83bb-350af9d9f68f,2,17,10000008,tobacco,A
2415800,c7207ea6-783f-4777-86a2-202e68eee930,1,2,93895471,fast food,A
2415895,fda5f677-57a3-4478-b4d1-bc4319edf1ee,1,2,11000133,drinks,A
2416043,f334d3a1-0bed-11e8-b206-0a58ac130012,1,23,10000009,tobacco,B
2416078,07075f7c-4bf7-11e8-9cb3-0a58ac1300da,1,2,11000010,dairy,B
2416506,15f5775f-4ed5-4a0d-b2d1-f9e9e898b64a,1,8.5,10000008,tobacco,B
2416649,c3695306-5bfb-4b9b-952f-3da311028325,1,1,30000002,household cleaning,A
2416744,acdaf0d8-2c47-4cc4-a7a2-6de257eeaff5,1,10,10000006,tobacco,C
2416843,1098e6bf-abde-4ac0-a23a-7fb712bacb44,1,4,91000200,dairy,B
2416954,09cd0f92-16cf-11e8-a701-0a58ac13001a,1,9.9,12604179,drinks,B
2417456,ff852304-50bd-11e8-83cc-0a58ac130356,1,19.9,31602821,shoes and clothing,B
2417462,ff852304-50bd-11e8-83cc-0a58ac130356,1,4,11000015,dairy,B
2417679,c7e82940-66ab-40b5-84a5-39a57507cd8d,1,4.8,18000039,snacks,A
2417679,c7e82940-66ab-40b5-84a5-39a57507cd8d,1,4,18071607,snacks,A
2417752,6558486b-1048-4040-8620-528bf72e5b31,1,4.5,13000100,fast food,C
2417752,6558486b-1048-4040-8620-528bf72e5b31,2,3,13000047,auxiliary meal,C
2417752,6558486b-1048-4040-8620-528bf72e5b31,1,5,11000033,drinks,C
2417752,6558486b-1048-4040-8620-528bf72e5b31,1,4.5,12000403,snacks,C
2417752,6558486b-1048-4040-8620-528bf72e5b31,1,2.5,12603865,snacks,C
2417752,6558486b-1048-4040-8620-528bf72e5b31,1,16,10000014,tobacco,C
2417785,3a1851b0-1c0d-44ab-b3ae-91c31eb0eedc,1,8.5,10000008,tobacco,B
2418199,5f2b8086-170c-11e8-a70f-0a58ac13001a,1,8.5,10000008,tobacco,B
2418320,40dc022f-3124-11e8-a09c-0a58ac130032,1,8.5,10000008,tobacco,B
2418355,d4297f0c-c5d1-4993-8b79-86665d7fe36d,1,35,10000023,tobacco,B
2418582,a1a04b62-12d5-4237-a5bf-fff14a5a32ca,1,2,11000372,dairy,B
2418760,3867374a-eeee-4682-a184-904cfddac0f2,1,3.5,11000221,drinks,C
2418760,3867374a-eeee-4682-a184-904cfddac0f2,1,4.5,12604186,drinks,C
2418760,3867374a-eeee-4682-a184-904cfddac0f2,1,4.5,11000065,drinks,C
2418774,ba95186c-5758-11e8-8595-0a58ac13037b,1,8,60603253,dairy,A
2418774,ba95186c-5758-11e8-8595-0a58ac13037b,1,9.9,81000659,drinks,A
2418774,ba95186c-5758-11e8-8595-0a58ac13037b,1,9.9,81000655,drinks,A
2418810,d2128a9b-12c0-493f-97fd-ff71f6d7ad5b,4,18,11000127,drinks,A
2418944,c34a675d-6d63-11e8-b370-0a58ac130642,1,5,60603282,snacks,A
2418944,c34a675d-6d63-11e8-b370-0a58ac130642,1,5.5,40603717,snacks,A
2418985,7bac636d-0a5d-4d6f-bfc5-82ca238838ec,1,4.5,13000006,fast food,B
2418985,7bac636d-0a5d-4d6f-bfc5-82ca238838ec,1,4.9,12000013,snacks,B
2419017,109ae0b7-3d46-4109-9706-b9faadff1616,1,5,11000086,drinks,A
2419047,74baf02c-37d3-11e8-a6cd-0a58ac130128,1,4.5,12000402,snacks,B
2419558,bacfac9c-5779-4bf0-bc90-53ea160e04da,1,6.8,70000158,fast food,A
2419698,941afd2a-fe4a-49a0-adce-2267feb83111,1,19.9,60603195,personal cleaning,C
2419698,941afd2a-fe4a-49a0-adce-2267feb83111,2,5.5,30000191,personal cleaning,C
2419698,941afd2a-fe4a-49a0-adce-2267feb83111,1,9,15000118,dairy,C
2419698,941afd2a-fe4a-49a0-adce-2267feb83111,1,0.2,50000006,shopping bag,C
2419870,7fed9e15-5c7e-11e8-aec0-0a58ac130394,1,2.8,12000016,snacks,A
2419943,207f6d9f-3b3a-487b-af59-9bb18ec29c07,1,2.5,99030091,dairy,B
2419959,ad63139a-356e-11e8-954a-0a58ac13009d,1,1.5,11000062,drinks,A
2420063,8bbef364-23a0-11e8-ab41-0a58ac130279,1,7,11000135,drinks,B
2420279,38732f92-8494-4594-9635-e95c236bae14,1,4,11000110,dairy,B
2420279,38732f92-8494-4594-9635-e95c236bae14,1,3,12001256,drinks,B
2420279,38732f92-8494-4594-9635-e95c236bae14,1,6.9,12000015,snacks,B
2420279,38732f92-8494-4594-9635-e95c236bae14,1,7,30603358,fast food,B
2420279,38732f92-8494-4594-9635-e95c236bae14,1,5.5,13000139,fast food,B
2420343,4469e114-74d3-4b43-bb23-6e4d3946e427,1,48,10000034,tobacco,B
2420457,72bbbf33-bf90-489d-8bac-61831a79503d,1,3,12000410,snacks,A
2420765,85144df5-4ad3-11e8-b61b-0a58ac130522,2,6.4,15000037,reconciliation,C
2420922,3e3fe7bd-0fd8-11e8-a675-0a58ac13001a,1,1.5,32603539,houseware,A
2421055,0c6caa99-6d0b-11e8-b305-0a58ac130642,1,5,32603540,houseware,A
2421055,0c6caa99-6d0b-11e8-b305-0a58ac130642,1,9,32603579,houseware,A
2421346,ef76206c-1ba9-11e8-a863-0a58ac130270,1,3.5,11603750,drinks,B
2421350,12b57fe8-be5b-4951-a046-8cf792a3d87d,2,4,11000010,dairy,A
2421374,ef76206c-1ba9-11e8-a863-0a58ac130270,1,8,60603264,snacks,B
2421549,c034b8b8-2056-11e8-bc54-0a58ac130020,1,2,11000053,dairy,B
2421549,c034b8b8-2056-11e8-bc54-0a58ac130020,3,3.6,18000136,fast food,B
2421653,a815ee89-8774-11e8-942d-0a58ac13066c,1,7,11000240,dairy,B
2421675,b8829b36-4177-11e8-b211-0a58ac130517,1,15,10000010,tobacco,B
2421700,5668d6f6-7a0b-11e8-966e-0a58ac130661,1,6,40603730,snacks,A
2421870,19192fc9-0a75-4d8c-89a9-c69ba150a8eb,1,5.5,99003736,household cleaning,B
2422431,bb2eec15-7a52-44b5-bc17-9a6575c1c223,1,9.9,15616576,snacks,B
2422629,a7e09f70-5bb7-46cc-b2e6-c0f8b18cbb76,1,1.5,32603539,houseware,C
2422629,a7e09f70-5bb7-46cc-b2e6-c0f8b18cbb76,1,8,60603226,personal cleaning,C
2422691,dc0633ff-1f7a-11e8-bc37-0a58ac130020,2,9.8,17122915,snacks,B
2422950,ddd03fad-1f7a-11e8-bc37-0a58ac130020,1,8.5,16400109,snacks,B
2423065,108a46b1-275b-467d-8cd7-3c507abe97a2,1,4,13000315,snacks,A
2423204,125ffc2a-72ae-488a-975f-6ec139571aa4,1,5,60603273,snacks,C
2423204,125ffc2a-72ae-488a-975f-6ec139571aa4,1,3.5,13000170,snacks,C
2423687,ec917aaf-7e41-4ea2-8a50-40aad242ee18,1,21,10000012,tobacco,A
2423719,665038dc-af40-4c6e-82b4-dc6e02df67b2,1,4.5,13000125,fast food,A
2423719,665038dc-af40-4c6e-82b4-dc6e02df67b2,1,1.5,13000098,auxiliary meal,A
2423988,169d6c44-935a-11e8-8297-0a58ac1305b1,1,16,10000033,tobacco,C
2424239,866e3e30-4a72-11e8-9c92-0a58ac1300da,4,12,11602010,alcohol,B
2424239,866e3e30-4a72-11e8-9c92-0a58ac1300da,1,0.3,50000005,shopping bag,B
2424244,f0d72f2b-edaf-4ef4-9385-2a5f810e3ca6,1,4.5,11000169,drinks,C
2424244,f0d72f2b-edaf-4ef4-9385-2a5f810e3ca6,1,1.5,18010817,fast food,C
2424293,5b5dbdbe-b48a-4d6c-8913-2ed216384f38,1,8.5,10000008,tobacco,B
2424343,b2f1ef1b-90ca-11e8-bf88-0a58ac1305b1,1,4.5,13000100,fast food,C
2424343,b2f1ef1b-90ca-11e8-bf88-0a58ac1305b1,1,6,33603958,dairy,C
2424357,46d709ef-5664-11e8-a997-0a58ac130550,1,2,11000391,drinks,C
2424403,065fda80-daec-49f1-98eb-de04b27651b7,1,16,99922702,alcohol,B
2424422,065fda80-daec-49f1-98eb-de04b27651b7,1,1.5,13000098,auxiliary meal,B
2424422,065fda80-daec-49f1-98eb-de04b27651b7,1,4.5,13000208,fast food,B
2424422,065fda80-daec-49f1-98eb-de04b27651b7,1,5.5,12604233,drinks,B
2424905,5031c961-5f54-433c-8c42-438b4d71d791,1,5.5,12604233,drinks,B
2424905,5031c961-5f54-433c-8c42-438b4d71d791,1,6.5,12604211,drinks,B
2424998,4adb0522-82a1-11e8-b057-0a58ac1303f0,1,13.9,30600868,personal cleaning,B
2424998,4adb0522-82a1-11e8-b057-0a58ac1303f0,1,10.95,31602891,personal cleaning,B
2425016,4adb0522-82a1-11e8-b057-0a58ac1303f0,3,5.5,11603869,dairy,B
2425016,4adb0522-82a1-11e8-b057-0a58ac1303f0,1,8,80974722,fast food,B
2425016,4adb0522-82a1-11e8-b057-0a58ac1303f0,1,0.2,50000006,shopping bag,B
2425248,065fda80-daec-49f1-98eb-de04b27651b7,1,3,11000100,drinks,B
2425248,065fda80-daec-49f1-98eb-de04b27651b7,1,1.5,13000047,auxiliary meal,B
2425349,f66d54d2-5a13-11e8-8579-0a58ac130583,1,5.5,11000061,drinks,C
2425571,d52eda15-6ac2-11e8-8dae-0a58ac1303bc,1,4,16400085,snacks,A
2425571,d52eda15-6ac2-11e8-8dae-0a58ac1303bc,1,2,11000010,dairy,A
2425704,4dd1cf71-f2be-4e6b-bf40-421d22a5c53b,1,5.5,13000140,fast food,A
2425704,4dd1cf71-f2be-4e6b-bf40-421d22a5c53b,1,1.5,13000047,auxiliary meal,A
2425704,4dd1cf71-f2be-4e6b-bf40-421d22a5c53b,1,5.5,13000139,fast food,A
2425768,69ff80ee-8c06-11e8-b7fb-0a58ac1305b1,1,4.5,40000044,snacks,A
2425768,69ff80ee-8c06-11e8-b7fb-0a58ac1305b1,1,3,11000356,drinks,A
2425768,69ff80ee-8c06-11e8-b7fb-0a58ac1305b1,1,2.5,17122922,snacks,A
