PID,gender,age,generation,since last visit,active in the morning,active in the noon,active in the afternoon,active at night,ave_purchase_num,num_visits,ave_purchase_value
2ca12821-4710-11e8-befa-0a58ac13033c,male,22,90_gen,25.91563657,0,0,0,1,1,1,2
77a26a30-93a0-11e8-82e5-0a58ac1305b1,male,16,00_gen,5.556388889,1,0,0,0,1,1,3
94ce06b3-4f71-11e8-839a-0a58ac130356,female,28,90_gen,13.63190972,1,0,0,0,8,1,5
9fea6055-0272-11e8-a50e-0a58ac13023c,female,37,80_gen,27.18261574,0,0,0,1,1,1,2
00d95d96-93f9-11e8-83ea-0a58ac1305b1,female,24,90_gen,11.11550926,0,0,0,1,1,1,3
334f292d-d888-4dc7-a2e9-02d10dc04ea2,male,28,90_gen,6.297939815,0,0,1,0,1,1,5.5
2e86d9cf-1bda-11e8-bb8f-0a58ac130020,male,32,80_gen,6.244039352,0,0,0,1,1,1,8
ebb9d5a6-7f82-11e8-8768-0a58ac130661,male,41,70_gen,29.88196759,0,0,0,1,1,1,17.5
fe860fc1-8ef1-11e8-bce1-0a58ac1305b1,male,39,80_gen,4.164270833,0,0,0,1,1,1,2.5
02072f77-7712-427b-93c7-1926d821b587,male,25,90_gen,23.15388889,0,0,0,1,5,1,14
3bff0cf5-aa31-48ab-ab84-63f22612fb5e,female,28,90_gen,7.12599537,0,0,0,1,1,1,58
fff407cd-3b05-4120-be25-286d63185cda,female,45,70_gen,18.10393519,0,0,0,1,2,1,16
05d98066-3306-4d32-9717-7d9145499293,male,56,60_gen,4.041053241,0,0,0,1,4,1,37
7923d6bc-855d-11e8-b2db-0a58ac1303f0,female,39,80_gen,13.10564815,0,0,0,1,3,1,11
6701e61c-7fc6-457e-9723-8a540558a3b4,male,29,90_gen,15.11621528,0,0,0,1,1,1,9
88c00838-adf5-46e5-ad94-4e9edaa7ad99,female,65,50_gen,7.332094907,0,0,1,0,1,1,7.5
4469e114-74d3-4b43-bb23-6e4d3946e427,male,25,90_gen,3.142175926,0,0,0,1,1,1,48
3879a8c1-5cd6-4e90-9e19-e24b5ccedf2b,male,22,90_gen,28.2522338,0,0,1,0,1,1,2
0ef50ebf-ae33-4f44-8726-9bb79ae67611,male,33,80_gen,16.1862963,0,0,0,1,1,1,3
c306cb4e-2f1b-46cf-a959-9b531aef5baa,male,36,80_gen,17.20305556,0,0,0,1,3,1,4.2
53e9191e-1d0a-11e8-bbb8-0a58ac130020,male,38,80_gen,23.46881944,0,1,0,0,4,1,8.833333333
b7607084-5179-41d0-a112-e9df3abca177,female,66,50_gen,22.6765625,1,0,0,0,4,1,3.5
f7bcbf09-8c69-4cb6-95d4-1ede8e5e17d4,female,40,70_gen,1.449305556,0,1,0,0,1,1,3.5
c71fea6c-cff3-42fe-9a45-e3c2b669c60d,female,23,90_gen,2.89625,0,0,0,1,1,1,5
06d1c23b-de78-401c-8d38-f3dffd835440,male,33,80_gen,20.4303125,0,1,0,0,2,1,11
6cced387-f42c-4705-b7e3-c3e2103ed038,female,35,80_gen,5.634965278,1,0,0,0,1,1,3.5
3fe35b0e-c40f-4490-ac27-9e65f1926c8e,male,24,90_gen,4.648553241,1,0,0,0,1,1,1
1e7b1b31-7e72-11e8-ae8e-0a58ac130661,male,26,90_gen,12.58570602,1,0,0,0,5,1,18.5
ea8fb5c3-8c1d-11e8-b884-0a58ac1305b1,male,23,90_gen,25.43577546,0,1,0,0,1,1,15
9edd8e42-8b42-11e8-b6a4-0a58ac1305b1,male,37,80_gen,14.70709491,1,0,0,0,1,1,3.5
1fdf0632-374d-4eb3-8397-9654a1c666e3,male,32,80_gen,5.408587963,0,0,1,0,2,1,13.8
9077a5e0-ae51-469c-b538-4326d44f4b37,male,30,80_gen,13.51200231,1,0,0,0,3,1,23
b9a56e3c-c420-483c-a9c9-c413a3ce50c8,male,29,90_gen,30.03921296,0,0,0,1,2,1,10.9
ce6330a8-2f88-4a4f-bf86-a64b8614574c,female,32,80_gen,8.50474537,1,0,0,0,1,1,2
d7411fc9-58bd-11e8-a82b-0a58ac130384,male,44,70_gen,8.32568287,0,0,1,0,6,1,6
d71e5d38-8c97-4e56-bb89-77715194056a,male,29,90_gen,9.594189815,1,0,0,0,1,1,1
7eb2c4f1-3e2d-11e8-b5de-0a58ac130503,female,27,90_gen,18.97474537,0,0,0,1,1,1,5.5
99b22434-c6f6-4cd7-8853-e2c51eb472c2,female,24,90_gen,4.069861111,0,0,0,1,6,1,26.6
de727f29-5e21-11e8-ab65-0a58ac13062f,female,66,50_gen,16.48846065,0,1,0,0,1,1,7.5
07007bfc-4cfa-11e8-9cc0-0a58ac1300da,male,43,70_gen,24.14744213,0,0,0,1,2,1,9.8
aee4435b-19e9-11e8-a750-0a58ac13001a,male,42,70_gen,30.35935185,0,0,1,0,2,1,10
0ae74188-75c4-11e8-9077-0a58ac130661,female,56,60_gen,6.577291667,1,0,0,0,1,1,9
beb43dfe-76dd-11e8-9262-0a58ac130661,female,30,80_gen,18.23969907,0,0,0,1,1,1,2
7fc41ae6-f820-4b91-b6ab-fbcc71cf083d,female,38,80_gen,25.16056713,0,0,0,1,5,1,25.5
89e28a70-71f2-11e8-9707-0a58ac13065a,male,53,60_gen,25.26806713,0,0,1,0,1,1,26
fc88db36-a5e0-4059-bde8-11ec07d27223,male,71,40_gen,26.58148148,1,0,0,0,1,1,9
7e151d82-4db0-11e8-b7f9-0a58ac130522,male,35,80_gen,17.16289352,0,0,0,1,2,1,28.5
e3452ad9-f731-4c67-b9f2-a8d39d2581bd,male,20,90_gen,13.38224537,0,0,1,0,2,1,4
9c664570-4fde-4211-bca1-326467f1beb9,male,37,80_gen,3.026770833,0,0,0,1,1,1,40
447b16c2-4ceb-11e8-b763-0a58ac130522,female,22,90_gen,21.51445602,1,0,0,0,3,1,22.5
e7217ccd-7424-48d3-a0d4-29560b7dbcdd,male,46,70_gen,14.53413194,1,1,0,0,1,3,2.5
f7f7ef8e-80a2-11e8-ae41-0a58ac1303f0,female,64,50_gen,16.09758102,0,0,0,1,2,1,10.5
ee52a193-8638-11e8-925a-0a58ac13066c,male,40,70_gen,2.014305556,0,0,0,1,1,1,35
ac08ac6d-6ee4-11e8-be93-0a58ac1303c5,female,48,70_gen,29.72079861,1,0,0,0,3,1,9
e0fbe4e0-d74d-46bc-837a-6e2a3a3f9a06,female,37,80_gen,20.24163194,0,0,0,1,2,1,8.5
57e2fe50-9499-4536-a170-1a942c635c59,female,17,00_gen,17.47890046,0,1,0,0,1,1,5
364633b7-695f-46b6-bc4b-b6c75d519130,male,30,80_gen,9.91875,0,0,0,1,1,1,5
70c9b06d-7f79-11e8-873e-0a58ac130661,female,36,80_gen,30.23471065,0,0,0,1,1,1,99
773fc574-659a-11e8-a8a2-0a58ac130590,female,22,90_gen,12.4024537,0,0,1,0,2,1,11
5a7f8f3e-e9db-440b-880e-bcc51e7418ef,male,16,00_gen,28.16724537,0,0,0,1,2,1,5.5
1ecf9e15-9394-11e8-82c0-0a58ac1305b1,female,27,90_gen,23.18863426,0,0,0,1,1,1,0.5
7993a1da-eb4b-413e-91f8-8a6fcafd98d9,male,40,70_gen,13.7015625,1,0,0,0,1,1,8.5
cd3d38e7-4f4c-4480-9e17-fe1f23747662,female,71,40_gen,26.62802083,1,0,0,0,1,1,66
4719d010-7302-46d6-a706-b1deb6b4777f,female,27,90_gen,7.648854167,1,0,0,0,2,1,3.5
b15cbe67-298c-4237-abe6-c17ad40b1708,male,18,00_gen,23.30371528,1,0,1,0,1,2,11.75
fa72a21a-2831-11e8-a01f-0a58ac13002a,female,16,00_gen,18.68030093,1,0,0,0,1,1,3.5
79482944-589f-11e8-a822-0a58ac130384,female,42,70_gen,24.11605324,0,0,0,1,2,1,20
dd4d45e1-b31d-4af4-a9d6-3d33779cbd0f,female,50,60_gen,9.543090278,1,0,0,0,7,1,60.1
c7d23b4a-6c84-4853-8477-bead72a62c46,male,29,90_gen,13.62016204,1,0,0,0,1,1,5
f4aaa4be-3c4d-4729-b292-e122df3bad9c,male,45,70_gen,30.89146991,0,0,0,1,3,1,58.5
b0df34fd-16e3-11e8-a707-0a58ac13001a,female,28,90_gen,12.1472338,0,0,0,1,1,1,2
fe4ba4de-7a70-4236-9d95-dac33ceb201a,female,46,70_gen,1.153171296,0,0,0,1,1,1,5.5
7ae4b3d6-398a-11e8-8594-0a58ac130136,male,28,90_gen,20.13094907,0,0,0,1,2,1,12
d76bbcfa-550c-11e8-a44a-0a58ac130544,female,40,70_gen,25.08556713,0,0,0,1,1,1,3.5
8a03713c-655d-11e8-a874-0a58ac130590,male,18,00_gen,18.69675926,1,0,0,0,1,1,7
ed24297b-11e9-11e8-a694-0a58ac13001a,female,56,60_gen,5.6353125,1,0,0,0,2,1,8
d049d22a-72a9-4ee5-b2fd-add22fcc0251,female,21,90_gen,17.21355324,0,0,1,1,2,2,11.2
44d47362-4a1c-11e8-b5a8-0a58ac130522,female,29,90_gen,2.195902778,0,0,0,1,1,1,21
11b44071-80a8-4527-b881-a1e5b29fcc69,female,30,80_gen,6.67681713,1,0,0,0,1,1,9.9
59a882ca-cbc4-442f-96ff-cbe6aca5139c,male,34,80_gen,5.599895833,1,0,0,0,2,1,6
ebdb7367-33d0-11e8-bd7f-0a58ac13008a,male,27,90_gen,19.83805556,0,0,0,1,6,1,24
b9cf357e-3567-47f3-bdaf-502736134564,female,37,80_gen,10.95086806,0,0,0,1,5,1,23.5
e6490af8-c665-4af8-b3f0-c29808f72365,male,29,90_gen,12.2302662,0,0,0,1,2,1,50
bdd0018a-2149-11e8-bc7e-0a58ac130020,male,38,80_gen,8.205949074,0,0,0,1,1,1,5.5
bcc90af8-346d-4bbb-a55b-ff240f9759a5,female,41,70_gen,27.61737269,1,0,0,0,1,1,26
409fcd49-89d6-11e8-b4ae-0a58ac1305b1,male,32,80_gen,11.72173611,1,0,0,0,1,1,5.5
ad8fe5a6-1ddd-11e8-bbdc-0a58ac130020,male,50,60_gen,28.04431713,0,0,0,1,1,1,16.5
09dcf658-0e32-11e8-a651-0a58ac13001a,female,72,40_gen,6.686863426,1,0,0,0,6,1,51
a32309ec-bbb2-474c-b9d7-8ae9d8197d03,male,17,00_gen,21.42721065,0,1,0,0,1,1,4.5
0c5598d9-7dd6-11e8-adaa-0a58ac130661,female,28,90_gen,7.735069444,1,0,0,0,2,1,6.5
ab54e0d7-9414-42c9-bf13-d4265d78c3e2,male,22,90_gen,1.224803241,0,0,0,1,1,1,3
03e34aad-4301-11e8-b280-0a58ac130517,male,32,80_gen,9.590543981,1,0,0,0,1,1,3.5
470c8fdf-1185-11e8-a691-0a58ac13001a,female,29,90_gen,21.21717593,0,0,0,1,1,1,10
3fbf9892-93c2-11e8-8328-0a58ac1305b1,male,29,90_gen,19.50628472,1,0,0,0,1,1,5
ae0a8cfc-9089-11e8-beca-0a58ac1305b1,male,20,90_gen,12.51295139,1,0,0,0,2,1,6
9a4205c7-4335-45c2-8ed0-1edd52d0a8b8,female,22,90_gen,15.22856481,0,0,0,1,1,1,4.5
4b4fb2a0-7f6e-11e8-b03d-0a58ac130661,female,65,50_gen,8.303055556,0,0,1,0,1,1,1.325
31913215-f07b-40d3-96a3-f97bbbe917a4,female,23,90_gen,15.45655093,0,1,0,0,2,1,2
6c2105c0-2b0e-498c-8f57-81dbe407d9a5,male,49,70_gen,28.45195602,0,1,0,0,1,1,5.5
1398d698-71d1-11e8-96e2-0a58ac13065a,male,16,00_gen,13.471875,0,1,0,0,3,1,7.5
8f12e0d8-5fc7-11e8-aa2c-0a58ac13039c,female,43,70_gen,17.08034722,0,0,0,1,2,1,15.5
f1a73e06-6ba5-11e8-8e23-0a58ac1303bc,male,28,90_gen,10.10908565,0,0,0,1,5,1,16.8
f1623f51-5347-11e8-ba3e-0a58ac13035b,male,43,70_gen,0.142453704,0,0,0,1,2,1,17.5
3f561b84-1193-11e8-a693-0a58ac13001a,male,45,70_gen,20.21998843,0,0,0,1,1,1,2
108ff2c4-4a0b-4da4-ac7c-6740efdbf1ed,female,42,70_gen,21.66435185,1,0,0,0,2,1,2
92907c1e-f0ad-4a01-afe0-000e29c2e8a8,male,44,70_gen,9.161388889,0,0,0,1,1,1,4
45207cb1-4f7d-11e8-839a-0a58ac130356,female,6,10_gen,13.4247338,0,1,0,0,1,1,7
35b95102-7440-11e8-997a-0a58ac13065a,male,30,80_gen,21.53158565,1,0,0,0,1,1,9
46eed0d6-2ced-11e8-a2d8-0a58ac13002f,male,21,90_gen,17.25701389,0,0,1,0,1.5,2,6.5
80ed8a4c-9d6b-4a7f-b4d4-008203769294,male,26,90_gen,7.14837963,0,0,0,1,1,1,14.8
9f848491-3f14-4ace-a1ff-81761f7d0e8f,female,35,80_gen,19.25008102,0,0,1,0,1,1,1
df4e97e7-5d3c-496d-b3f1-15ccd7a6b425,male,37,80_gen,19.21616898,0,0,0,1,1,1,26
5a604137-4d54-4555-98ca-ec11ba2728c3,male,23,90_gen,5.012037037,0,0,0,1,3,1,7
3a18919c-8c02-11e8-b7cf-0a58ac1305b1,female,18,00_gen,9.682106481,1,0,0,0,1,1,8
cd7a3f96-71ad-4132-8ceb-bec36e53ff4d,male,33,80_gen,19.17645833,0,0,0,1,4,1,24.9
325df5d7-907e-11e8-beb9-0a58ac1305b1,male,27,90_gen,17.95229167,0,0,0,1,2,1,7.5
693470ea-4c4d-11e8-b710-0a58ac130522,female,22,90_gen,21.41693287,0,1,0,0,1,1,5.5
9c814d82-7494-11e8-9a19-0a58ac13065a,male,21,90_gen,17.2625,0,0,1,0,1,1,14
b24314ca-8c80-11e8-b8d2-0a58ac1305b1,female,57,60_gen,21.48075231,0,1,0,0,2,1,3
9e8542f6-9280-11e8-8166-0a58ac1305b1,male,47,70_gen,12.14290509,0,0,0,1,2,1,13
dcc13afb-72ff-11e8-9887-0a58ac13065a,female,23,90_gen,18.51418981,1,0,0,0,1,1,4.5
69f9533e-5c23-4134-857a-ec0e7f44da8c,female,19,00_gen,28.39181713,0,0,1,0,5,1,12.5
de2421f5-7374-11e8-98b9-0a58ac13065a,female,47,70_gen,9.443402778,0,1,0,0,1,1,4
0732c050-45fc-11e8-b0b9-0a58ac130519,male,14,00_gen,21.67939815,1,0,0,0,2,1,5
32e807ef-932d-11e8-826a-0a58ac1305b1,female,27,90_gen,0.235601852,0,0,0,1,5,1,25
7cbed4c9-c827-413b-9460-7dd97304444f,female,25,90_gen,19.40199074,0,0,1,0,2,1,4
210a5bdf-3a05-4482-ac95-f2138efc1d5d,female,38,80_gen,19.33796296,0,0,1,0,1,1,3
6ca09fcf-4c78-11e8-b73e-0a58ac130522,female,18,00_gen,30.43631944,0,1,0,0,1,1,11.9
60ac584c-0c46-4109-944f-0bdfed8d46b9,female,25,90_gen,24.06715278,0,0,0,1,3,1,12.8
e3198890-229a-4a43-bdb2-b1f9c9cf0e68,female,45,70_gen,18.55851852,1,0,0,0,4,1,29.7
29909249-5246-11e8-ba21-0a58ac13035b,male,22,90_gen,27.70571759,1,0,0,0,1,1,3.5
af1682ca-1e35-11e8-bbf8-0a58ac130020,male,28,90_gen,24.1002662,0,0,0,1,2,1,16.9
4c22624b-449e-417e-8613-fa75828516cb,female,20,90_gen,19.48327546,0,1,0,0,1,1,3.5
c6322622-ce13-4120-8cc5-66a243fa7e36,female,19,00_gen,16.49484954,0,1,0,0,1,1,2
b04beaa5-f7dc-461e-b1c6-8ec27bfb1509,male,35,80_gen,7.192106481,0,0,0,1,1,1,3
00c3c2fa-7551-11e8-9092-0a58ac13059c,female,41,70_gen,28.4294213,0,1,0,0,1,1,8
8f665012-78f4-11e8-94b0-0a58ac130661,male,36,80_gen,12.18099537,0,0,0,1,1,1,3
d61edaa9-df7c-411f-84c5-952edae5d657,female,24,90_gen,11.46502315,0,1,0,0,8,1,40.8
e40a0d1d-f36b-42aa-98c6-6e341b089176,female,27,90_gen,26.49021991,0,1,0,0,2,1,9.8
49a94367-20d9-4e95-a601-4824271ebb3b,male,58,60_gen,2.507951389,1,0,0,0,1,1,3
9a3ac61b-713b-11e8-9924-0a58ac130598,male,28,90_gen,19.43614583,0,1,0,0,1,1,18
04a66b6c-cfc2-47e8-9227-40dd4b713a50,male,10,00_gen,7.188171296,0,0,0,1,2,1,15
428ca35e-92e6-11e8-81c6-0a58ac1305b1,male,27,90_gen,20.2378125,0,0,0,1,1,1,2
293c3e2d-5c3a-11e8-aebf-0a58ac130394,male,44,70_gen,25.55388889,1,0,0,0,2,1,3.3
16d46df5-83c7-4db3-b41c-b8ff5f9118ae,male,18,00_gen,13.42373843,0,1,0,0,1,1,1
4e6b2f1d-3b80-11e8-85ed-0a58ac130136,male,31,80_gen,6.049351852,0,0,0,1,2,1,10
0719e98b-5736-45aa-b2c1-089a3bc402cf,male,47,70_gen,26.10840278,0,0,0,1,7,1,33.1
4879a8d5-6328-11e8-8668-0a58ac1303b3,female,44,70_gen,4.151979167,0,0,0,1,6,1,14
888880c8-051f-4500-b432-4e8377c9fae3,female,21,90_gen,29.6012963,1,0,0,0,12,1,67.2
5ec79e50-dacd-45e5-a494-48802049a29f,male,18,00_gen,8.404502315,0,0,1,0,1,1,3.5
c5be69f4-3d5f-4f5f-9ff9-eb40d2168f27,male,20,90_gen,30.030625,0,0,0,1,1,1,18
6a23127d-5482-4ded-88cd-8ba92e28d664,female,20,90_gen,0.406921296,0,0,1,0,1,1,4.5
270429b7-ae39-460c-bd40-2b56e68c117b,female,30,80_gen,26.66327546,1,0,0,0,1,1,8.5
91d34e4e-7695-11e8-919b-0a58ac130661,male,58,60_gen,7.331828704,0,0,1,0,2,1,12.6
fd7f474f-519e-11e8-83f6-0a58ac130356,male,23,90_gen,22.20271991,0,0,0,1,1,1,5
a24b2961-3973-4801-8e43-f575364c2b42,female,38,80_gen,8.596226852,1,0,1,0,1,2,5.95
801945d3-6b04-11e8-8dd1-0a58ac1303bc,male,32,80_gen,30.10864583,0,0,0,1,1,1,16
b7691df1-00f7-46d6-a510-195687da4a81,male,25,90_gen,16.88157407,0,0,0,1,3,1,57
c471950d-7a68-11e8-96a9-0a58ac130661,female,23,90_gen,20.34701389,0,0,1,0,1,1,3.5
dd3adb95-aab4-40cf-8dcb-8e3285c9cc39,female,29,90_gen,29.71201389,1,0,0,0,4,1,10
133ccaee-7b69-11e8-9801-0a58ac130661,male,51,60_gen,5.620844907,1,0,0,0,1,1,6.5
81a81659-6585-11e8-a88b-0a58ac130590,female,26,90_gen,1.157037037,0,0,0,1,1,1,2
170bdca5-40af-4e95-8e93-df5ccdf5d912,female,28,90_gen,1.137314815,0,0,0,1,2.5,2,13.75
9f434ec0-8e35-11e8-bc09-0a58ac1305b1,male,24,90_gen,30.23075231,0,0,0,1,1,1,7.5
c06c49d8-8ffb-4310-8188-271fea5b2d49,male,16,00_gen,27.27962963,0,0,1,0,2,1,7.5
aa7a3ba6-516c-4105-bad9-cc92fe459e1f,female,41,70_gen,8.266516204,0,0,1,0,1,1,1
ccf6b2cf-7620-464e-84b7-9c6dd61a61b7,female,24,90_gen,27.97605324,0,0,0,1,5,1,17.6
a36bf3b2-7202-11e8-9723-0a58ac13065a,male,36,80_gen,15.48136574,0,1,0,0,2,1,14.5
bfe60471-8bec-11e8-b78a-0a58ac1305b1,female,29,90_gen,19.5527662,1,0,0,0,1,1,1.8
69eb2b86-1894-11e8-a728-0a58ac13001a,female,21,90_gen,7.253090278,0,0,1,0,2,1,9.5
a6137acf-8007-439f-a708-86bb4f1a27ae,male,34,80_gen,1.666944444,1,0,0,0,3,1,17.3
1f5be8b9-d318-4807-9e1a-44afa5dd8363,male,48,70_gen,6.600625,1,0,0,0,5,1,21
1ed2ad44-7c5a-11e8-ac18-0a58ac130661,male,34,80_gen,5.210578704,0,0,0,1,1,1,26
08ed8e00-7ffb-11e8-87d8-0a58ac130661,male,35,80_gen,24.26840278,0,0,1,0,2,1,16.6
3d0ee3aa-4cd7-11e8-b759-0a58ac130522,male,30,80_gen,29.3537037,0,0,1,0,5,1,19
f8726b05-7eeb-11e8-af93-0a58ac130661,male,24,90_gen,13.12398148,0,0,0,1,2,1,6.375
b7c99bf8-1139-40f0-8d78-eca6aa32b31f,female,38,80_gen,9.712453704,1,0,0,0,1,1,7.5
c8872c0f-8e72-11e8-bc8c-0a58ac1305b1,female,22,90_gen,21.61981481,1,0,0,0,2,1,7
65724041-1c61-11e8-bb9d-0a58ac130020,male,16,00_gen,2.25943287,0,0,1,0,2,1,9
90759f77-6409-11e8-8688-0a58ac1303b3,female,25,90_gen,23.23940972,0,0,0,1,6,1,7.5
49a9835d-7532-11e8-9040-0a58ac13059c,male,21,90_gen,24.56831019,1,0,0,0,1,1,2
e78e6fe2-a169-4f0b-8223-881d58b807e0,female,34,80_gen,12.06851852,0,0,0,1,11,1,27.6
013f23f6-8bce-11e8-b74c-0a58ac1305b1,male,19,00_gen,2.050335648,0,0,0,1,1,1,2
24a7e3f8-4e92-11e8-8376-0a58ac130356,female,22,90_gen,3.648460648,1,0,0,0,1,1,12
a892e444-943b-4ec1-b935-902be3ea8c02,male,23,90_gen,12.50518519,1,0,0,0,3,1,15.9
fde7eeff-ac3d-422f-9d59-708bfdac9ede,male,58,60_gen,5.265625,0,0,1,0,1,1,21
5264a2b1-879f-404e-ad88-1b2a5f762d49,female,25,90_gen,0.490127315,0,1,0,0,2,1,9.8
aee6032c-15ea-11e8-a6f1-0a58ac13001a,female,24,90_gen,6.221967593,0,0,0,1,1,1,2
56922cda-225c-11e8-bca3-0a58ac130020,female,27,90_gen,9.705509259,1,0,0,0,3,1,7.6
40bd8427-181b-4887-968d-4424ff7260b5,female,37,80_gen,19.22365741,0,0,0,1,1,1,4
cac8c278-8a78-11e8-b588-0a58ac1305b1,female,30,80_gen,18.53015046,1,0,0,0,3,1,6.7
d0d03697-4df5-11e8-b841-0a58ac130522,male,19,00_gen,14.4896875,0,1,0,0,3,1,9
034e2de5-7c39-11e8-8968-0a58ac130661,female,41,70_gen,0.27443287,0,0,1,0,6,1,32.2
39b53a55-3f53-4dbf-90c8-afb8087778ec,male,47,70_gen,1.267453704,0,0,1,0,1,1,25
97752c47-76ea-11e8-9274-0a58ac130661,male,30,80_gen,11.14368056,0,0,0,1,2,1,8
a56939c5-0b1e-48a9-a4eb-614726675b95,female,16,00_gen,11.69640046,1,0,0,0,1,1,5.5
ff298270-5143-11e8-83f0-0a58ac130356,female,45,70_gen,8.913125,0,0,0,1,4,1,7
bf83009d-a6d2-4f2b-95f6-34942d5ce2d1,male,51,60_gen,16.30650463,0,0,1,0,1,1,14.5
ac446c32-47a4-11e8-b4ae-0a58ac130522,male,20,90_gen,29.41263889,0,0,1,0,1,1,0.5
bab09991-8372-11e8-b13b-0a58ac1303f0,female,27,90_gen,2.497777778,0,1,0,0,1,1,2
5a2693d6-271c-43d3-a8c0-c3eb47e96e53,female,30,80_gen,12.13364583,0,0,0,1,1,1,13.3
dbb11e14-4664-11e8-b102-0a58ac130519,male,46,70_gen,11.20537037,0,0,0,1,1,1,12
9139a650-ea29-429c-af12-20272af81a02,male,21,90_gen,15.20686343,0,0,0,1,1,1,6
fc4115ce-1328-4ed6-a725-e573ba0852d5,male,44,70_gen,1.256851852,0,0,1,0,1,1,45
28f36092-747f-11e8-99ef-0a58ac13065a,male,31,80_gen,14.25436343,0,0,1,0,2,1,17.4
dddbfdb1-1125-11e8-a687-0a58ac13001a,female,19,00_gen,25.43793981,0,1,0,0,1,1,3.5
6bb5f4e8-435c-4537-b405-bb50e342f183,female,37,80_gen,4.117361111,0,0,0,1,6,1,14
66dbab47-7a7b-4008-abae-295747af4d5b,female,25,90_gen,1.219247685,0,0,0,1,1,1,7.8
9d00b1fc-8ced-11e8-ba4f-0a58ac1305b1,male,48,70_gen,14.18707176,0,0,0,1,1,1,3
98de2207-8ce1-11e8-ba2a-0a58ac1305b1,female,27,90_gen,13.46471065,0,1,0,0,1,1,11.5
82cbc2ee-8cc7-41d5-9970-76a42c149d41,female,40,70_gen,10.5187037,1,0,0,0,5,1,11.5
c3941923-4071-11e8-bd0c-0a58ac130510,female,18,00_gen,16.68216435,1,0,0,0,1,1,4
2179c3a4-89a5-11e8-b43e-0a58ac1305b1,female,28,90_gen,28.34490741,0,0,1,0,2,1,10
ad3d81ae-7e7c-477c-95bf-c7b991f6966f,female,33,80_gen,24.28768519,0,0,1,0,5,1,14
657e798f-71eb-11e8-9704-0a58ac13065a,male,25,90_gen,30.47326389,0,1,0,0,2,1,8
a3349db7-84ea-11e8-b29a-0a58ac1303f0,female,22,90_gen,9.299386574,0,0,1,0,1,1,4.8
0cc9865b-17ae-11e8-a712-0a58ac13001a,male,25,90_gen,4.168425926,0,0,0,1,1,1,8.5
f9cae04f-830d-4941-aa73-fbfe8be33b60,female,56,60_gen,2.303101852,0,0,1,0,1,1,2
338ad649-1dec-11e8-bbe0-0a58ac130020,female,14,00_gen,21.25759259,0,0,1,0,3,1,13.5
14b67bdb-9270-11e8-8161-0a58ac1305b1,male,25,90_gen,19.5178588,1,0,0,0,1,2,5.95
edb3fa7d-85f4-11e8-9238-0a58ac13066c,female,40,70_gen,18.669375,1,0,0,0,4,1,34
fe64dea0-713c-11e8-9924-0a58ac130598,male,17,00_gen,15.21915509,0,0,0,1,1,1,3
92286ba6-8fe4-11e8-be0a-0a58ac1305b1,female,20,90_gen,15.13136574,0,0,0,1,3,1,10.5
d0a4e232-cfaf-46d3-a7c0-ed33f13620bf,male,40,70_gen,5.469907407,0,1,0,0,2,1,60
554284dc-50e5-11e8-83d4-0a58ac130356,female,51,60_gen,8.589525463,1,0,0,0,2,1,18.5
e6a4099e-ca83-4e0e-b295-30065d4dcb19,male,36,80_gen,10.08320602,0,0,0,1,1,1,55
eb9983f8-365c-11e8-a56a-0a58ac130128,female,21,90_gen,3.708356481,1,0,0,0,2,1,9
f96f4166-8bae-11e8-b70c-0a58ac1305b1,female,25,90_gen,1.48400463,0,1,0,0,1,1,12.8
d1b5169f-7e8e-11e8-aebd-0a58ac130661,male,26,90_gen,22.47909722,0,1,0,0,10,1,43.8
d7263324-42a1-4cde-806d-e966a7954772,male,47,70_gen,19.3337037,0,0,1,0,2,1,9.5
399723a8-3218-11e8-a0f7-0a58ac130032,male,35,80_gen,17.40922454,1,0,1,0,1,2,5.25
122434af-7c74-11e8-ac38-0a58ac130661,male,20,90_gen,4.693622685,1,0,0,0,2,1,14.5
2cef5b61-8768-11e8-941b-0a58ac13066c,male,29,90_gen,28.14755787,0,0,0,1,5,1,14.8
7d47ae53-5389-11e8-ba4f-0a58ac13035b,female,32,80_gen,0.641412037,1,0,0,0,1,1,5.5
e6639c78-71fe-4783-ad96-81aeb00df9b8,male,44,70_gen,30.51179398,1,0,0,0,1,1,17.5
b44ae8cd-3d2f-11e8-b582-0a58ac130503,male,37,80_gen,17.33820602,0,0,1,0,1,1,8.5
40a6d61f-8b1c-11e8-b647-0a58ac1305b1,male,31,80_gen,12.50520833,1,0,0,0,4,1,6
5c908aec-51df-11e8-8fce-0a58ac130532,female,21,90_gen,23.21368056,0,0,0,1,1,1,5
5a3689a0-6387-11e8-8673-0a58ac1303b3,male,48,70_gen,27.98876157,0,0,0,1,3,1,25.5
9452ee86-47c6-11e8-b4bd-0a58ac130522,male,20,90_gen,27.99709491,0,0,0,1,1,1,2
229c670a-8980-4bcc-9c79-91655eacecbf,female,31,80_gen,17.13916667,0,0,0,1,1,1,5
04cc28d7-42dd-40e5-8911-4aa64a97d2b9,male,35,80_gen,13.08304398,0,0,0,1,4,1,8
ec4cb55b-6f32-4d10-99a9-240bee3e5c14,female,25,90_gen,6.530960648,1,0,0,0,2,1,6.1
d36fb9a5-6b9c-11e8-8e1d-0a58ac1303bc,male,24,90_gen,13.05974537,0,0,0,1,2,1,6
